,DateTime,Open,High,Low,Close
143,2024-04-10 06:00:00,69243.0,69455.0,69242.75,69370.25
144,2024-04-10 07:00:00,69370.5,69490.25,69292.25,69323.0
145,2024-04-10 08:00:00,69323.0,69323.0,68813.0,69035.0
146,2024-04-10 09:00:00,69006.25,69150.75,68921.0,69128.75
147,2024-04-10 10:00:00,69128.75,69164.0,68647.5,68935.25
148,2024-04-10 11:00:00,68935.25,69117.0,68864.0,69054.5
149,2024-04-10 12:00:00,69054.5,69182.0,67537.0,67958.75
150,2024-04-10 13:00:00,67958.75,68262.0,67483.25,68196.5
151,2024-04-10 14:00:00,68210.5,68947.5,67976.25,68701.0
152,2024-04-10 15:00:00,68701.25,68783.5,68292.5,68652.5
153,2024-04-10 16:00:00,68652.5,69540.0,68598.75,69520.75
154,2024-04-10 17:00:00,69520.75,69913.0,69170.75,69339.25
155,2024-04-10 18:00:00,69339.25,69402.5,69080.75,69300.0
156,2024-04-10 19:00:00,69303.5,70073.5,69227.0,70073.5
157,2024-04-10 20:01:00,70008.5,70133.0,69760.75,69816.0
158,2024-04-10 21:00:00,69815.75,70008.5,69586.0,70007.75
159,2024-04-10 22:00:00,70007.5,71168.5,70007.5,70518.75
160,2024-04-10 23:00:00,70518.75,70656.0,70478.25,70609.5
161,2024-04-11 00:00:00,70609.75,70627.75,70281.5,70521.5
162,2024-04-11 01:00:00,70521.5,70748.25,70483.25,70556.0
163,2024-04-11 02:00:00,70556.0,71051.0,70532.25,70977.25
164,2024-04-11 03:00:00,70977.25,70994.5,70786.75,70853.5
165,2024-04-11 04:00:00,70853.75,70870.5,70402.5,70613.75
166,2024-04-11 05:00:00,70614.0,70676.75,70465.0,70584.75
167,2024-04-11 06:00:00,70584.75,70836.25,70579.5,70710.0
168,2024-04-11 07:00:00,70710.0,71280.0,70709.75,70759.75
169,2024-04-11 08:00:00,70759.5,71234.0,70657.25,71023.5
170,2024-04-11 09:00:00,71029.75,71035.25,70594.0,70627.5
171,2024-04-11 10:00:00,70627.5,70752.25,70404.75,70435.25
172,2024-04-11 11:00:00,70436.0,70568.0,69888.75,69999.0
173,2024-04-11 12:00:00,69999.25,71065.25,69923.75,70854.0
174,2024-04-11 13:00:00,70853.75,70968.0,69690.0,70317.25
175,2024-04-11 14:00:00,70317.25,70330.0,69597.25,69597.25
176,2024-04-11 15:00:00,69597.5,70007.75,69575.25,70000.0
177,2024-04-11 16:00:00,69999.75,70107.75,69596.25,70023.5
178,2024-04-11 17:00:00,70023.75,70424.25,70016.0,70202.75
179,2024-04-11 18:00:00,70202.5,70422.0,69984.25,70103.0
180,2024-04-11 19:00:00,70103.25,70512.0,70029.0,70472.0
181,2024-04-11 20:01:00,70520.5,70728.0,70418.0,70495.75
182,2024-04-11 21:00:00,70495.75,70507.0,70095.0,70128.25
183,2024-04-11 22:00:00,70128.25,70271.75,70049.25,70191.0
184,2024-04-11 23:00:00,70190.75,70198.75,69837.5,70022.5
185,2024-04-12 00:00:00,70022.25,70331.0,70015.25,70314.0
186,2024-04-12 01:00:00,70312.75,70366.75,70139.0,70301.75
187,2024-04-12 02:00:00,70301.5,70770.25,70238.0,70649.0
188,2024-04-12 03:00:00,70649.0,70993.75,70648.75,70985.0
189,2024-04-12 04:00:00,70985.0,71226.0,70867.0,71131.25
190,2024-04-12 05:00:00,71131.0,71172.5,70932.75,70974.75
191,2024-04-12 06:00:00,70974.75,71018.5,70759.0,70890.5
192,2024-04-12 07:00:00,70890.25,70961.75,70580.0,70751.5
193,2024-04-12 08:00:00,70751.5,70889.75,70635.0,70767.5
194,2024-04-12 09:00:00,70767.5,70852.75,70514.0,70644.25
195,2024-04-12 10:00:00,70644.0,70821.5,70602.5,70775.5
196,2024-04-12 11:00:00,70775.25,70933.75,70746.5,70917.0
197,2024-04-12 12:00:00,70917.25,70940.0,70331.75,70496.75
198,2024-04-12 13:00:00,70496.75,70497.0,69632.25,69864.5
199,2024-04-12 14:00:00,69864.5,70036.0,69206.25,69236.75
200,2024-04-12 15:00:00,69226.25,69681.0,69214.5,69349.0
201,2024-04-12 16:00:00,69349.0,69543.25,68631.75,68823.5
202,2024-04-12 17:00:00,68804.25,68916.0,67367.75,68112.25
203,2024-04-12 18:00:00,68112.0,68348.0,65200.0,66519.75
204,2024-04-12 19:00:00,66524.25,67396.25,66350.0,66863.0
205,2024-04-14 07:00:00,64703.0,64933.0,64300.5,64500.5
206,2024-04-14 08:00:00,64500.75,64887.5,64436.0,64589.75
207,2024-04-14 09:00:00,64589.75,64753.0,63984.5,64158.0
208,2024-04-14 10:00:00,64161.0,64680.75,64161.0,64486.0
209,2024-04-14 11:00:00,64497.5,65120.0,63927.75,64209.5
210,2024-04-14 12:00:00,64209.25,64917.0,64130.75,64562.0
211,2024-04-14 13:00:00,64562.0,64853.0,64398.75,64429.5
212,2024-04-14 14:00:00,64420.75,64428.75,63498.0,63947.0
213,2024-04-14 15:00:00,63933.5,64485.5,63925.0,64187.25
214,2024-04-14 16:00:00,64187.25,64731.5,64149.5,64438.25
215,2024-04-14 17:00:00,64438.5,64599.0,62640.25,63892.5
216,2024-04-14 18:00:00,63889.0,64712.0,63786.25,64430.75
217,2024-04-14 19:00:00,64428.5,64484.25,63976.0,64193.25
218,2024-04-14 20:00:00,64193.25,64351.75,63742.0,63854.5
219,2024-04-14 21:00:00,63854.5,63868.0,63352.5,63720.5
220,2024-04-14 22:00:00,63720.75,65503.5,63675.0,65357.0
221,2024-04-14 23:00:00,65356.75,65850.0,65122.0,65747.25
222,2024-04-15 00:00:00,65744.0,65941.5,65367.75,65575.75
223,2024-04-15 01:00:00,65559.0,65755.5,65167.5,65359.0
224,2024-04-15 02:00:00,65359.25,65445.0,65003.75,65204.75
225,2024-04-15 03:00:00,65204.75,65389.5,65101.5,65198.0
226,2024-04-15 04:00:00,65200.0,65254.0,64772.5,64950.75
227,2024-04-15 05:00:00,64951.0,65546.25,64950.75,65508.75
228,2024-04-15 06:00:00,65508.75,66591.0,65420.25,66565.25
229,2024-04-15 07:00:00,66554.75,66617.0,66251.25,66342.0
230,2024-04-15 08:00:00,66326.5,66519.0,66156.75,66322.75
231,2024-04-15 09:00:00,66332.0,66896.0,66220.0,66672.5
232,2024-04-15 10:00:00,66672.25,66734.0,66450.0,66553.25
233,2024-04-15 11:00:00,66553.25,66752.25,65916.0,65916.0
234,2024-04-15 12:00:00,65916.25,66304.0,65891.25,66096.0
235,2024-04-15 13:00:00,66096.25,66465.0,65799.25,65936.5
236,2024-04-15 14:00:00,65936.5,66074.0,64241.75,64291.0
237,2024-04-15 15:00:00,64274.75,64794.0,63859.5,64608.0
238,2024-04-15 16:00:00,64607.75,64891.25,63955.75,64170.0
239,2024-04-15 17:00:00,64170.75,64756.0,63400.0,63935.0
240,2024-04-15 18:00:00,63935.0,64072.0,63134.0,63175.5
241,2024-04-15 19:00:00,63189.75,63647.0,62339.0,63326.0
242,2024-04-15 20:01:00,63452.0,63655.75,62983.0,63160.25
243,2024-04-15 21:00:00,63155.0,63486.25,62678.0,63274.75
244,2024-04-15 22:00:00,63274.75,63522.0,62800.0,63463.5
245,2024-04-15 23:00:00,63463.75,63562.5,63217.75,63441.25
246,2024-04-16 00:00:00,63442.0,63735.25,62983.0,63275.0
247,2024-04-16 01:00:00,63292.0,63901.5,63128.0,63188.25
248,2024-04-16 02:00:00,63187.0,63516.0,62821.25,63443.0
249,2024-04-16 03:00:00,63443.25,63577.25,62860.75,62999.5
250,2024-04-16 04:00:00,62999.5,63062.5,61752.75,62511.25
251,2024-04-16 05:00:00,62511.25,62919.75,62413.25,62754.75
252,2024-04-16 06:00:00,62754.75,63282.75,62690.0,63230.5
253,2024-04-16 07:00:00,63226.25,63827.75,63163.5,63535.25
254,2024-04-16 08:00:00,63535.0,63664.0,63112.75,63313.25
255,2024-04-16 09:00:00,63319.25,63586.5,63241.25,63264.75
256,2024-04-16 10:00:00,63265.0,63365.25,61655.25,62598.0
257,2024-04-16 11:00:00,62582.75,63254.5,62412.0,63113.25
258,2024-04-16 12:00:00,63113.25,63433.0,62831.75,63064.75
259,2024-04-16 13:00:00,63064.75,63359.5,62171.75,62702.25
260,2024-04-16 14:00:00,62714.5,63118.25,62072.75,62120.25
261,2024-04-16 15:00:00,62120.25,62429.0,61780.0,61791.25
262,2024-04-16 16:00:00,61791.25,62743.25,61732.75,62743.25
263,2024-04-16 17:00:00,62743.0,63283.75,62303.0,62530.25
264,2024-04-16 18:00:00,62530.5,63052.75,62477.25,63027.25
265,2024-04-16 19:00:00,63027.25,63108.75,62685.0,62743.75
266,2024-04-16 20:01:00,62741.75,63053.0,62587.5,63035.75
267,2024-04-16 21:00:00,63035.75,64364.75,62997.25,64051.0
268,2024-04-16 22:00:00,64051.0,64098.0,63666.25,63815.75
269,2024-04-16 23:00:00,63815.75,63900.5,63676.75,63826.25
270,2024-04-17 00:00:00,63826.5,64254.75,63626.25,64049.0
271,2024-04-17 01:00:00,64049.0,64066.75,63669.25,64038.0
272,2024-04-17 02:00:00,64037.75,64319.5,63742.75,63862.0
273,2024-04-17 03:00:00,63862.0,64068.75,63763.5,63868.5
274,2024-04-17 04:00:00,63868.5,64255.0,63701.0,64150.0
275,2024-04-17 05:00:00,64150.0,64489.25,63855.25,63950.5
276,2024-04-17 06:00:00,63950.75,63997.25,63766.75,63919.75
277,2024-04-17 07:00:00,63919.75,63952.25,63293.5,63429.75
278,2024-04-17 08:00:00,63420.0,63581.75,63217.5,63352.75
279,2024-04-17 09:00:00,63352.75,63561.75,63287.25,63354.75
280,2024-04-17 10:00:00,63354.75,63368.25,62805.0,62937.5
281,2024-04-17 11:00:00,62937.5,63185.5,62575.25,62625.75
282,2024-04-17 12:00:00,62625.75,62855.25,62115.5,62356.0
283,2024-04-17 13:00:00,62358.25,62973.75,62177.75,62653.25
284,2024-04-17 14:00:00,62654.25,62673.0,60761.5,61297.5
285,2024-04-17 15:00:00,61297.25,61528.25,59899.5,60295.0
286,2024-04-17 16:00:00,60295.0,61096.25,59680.5,60213.5
287,2024-04-17 17:00:00,60208.5,61378.0,60119.75,61283.75
288,2024-04-17 18:00:00,61302.0,61964.75,61159.5,61455.0
289,2024-04-17 19:00:00,61455.25,61474.25,60755.75,61023.5
290,2024-04-17 20:01:00,61102.75,61440.5,60789.5,60873.75
291,2024-04-17 21:00:00,60874.0,61652.75,60873.75,61293.5
292,2024-04-17 22:00:00,61293.25,61686.0,61174.5,61686.0
293,2024-04-17 23:00:00,61685.75,61692.5,61610.25,61610.5
294,2024-04-18 00:00:00,61610.75,61611.0,61000.0,61495.75
295,2024-04-18 01:00:00,61511.5,61672.5,61396.0,61645.0
296,2024-04-18 02:00:00,61645.0,61916.75,61484.0,61669.0
297,2024-04-18 03:00:00,61668.75,62217.0,61668.75,61991.0
298,2024-04-18 04:00:00,61991.0,62056.75,61586.5,61652.25
299,2024-04-18 05:00:00,61652.25,61810.75,61028.75,61063.0
300,2024-04-18 06:00:00,61107.0,61287.75,60833.5,61142.75
301,2024-04-18 07:00:00,61142.75,61343.0,60966.25,61201.0
302,2024-04-18 08:00:00,61200.75,61559.0,60916.5,61368.0
303,2024-04-18 09:00:00,61367.75,61713.5,61348.5,61654.0
304,2024-04-18 10:00:00,61644.25,61927.5,61525.25,61840.75
305,2024-04-18 11:00:00,61840.25,63102.5,61840.25,62634.25
306,2024-04-18 12:00:00,62634.0,62747.25,61695.0,62274.75
307,2024-04-18 13:00:00,62274.75,62889.25,62018.75,62874.5
308,2024-04-18 14:00:00,62874.25,64057.0,62658.0,63913.75
309,2024-04-18 15:00:00,63913.75,64221.25,63536.75,63565.0
310,2024-04-18 16:00:00,63565.0,63940.0,63365.25,63599.25
311,2024-04-18 17:00:00,63599.5,63678.0,62718.0,62876.5
312,2024-04-18 18:00:00,62876.5,63238.75,62406.75,63139.75
313,2024-04-18 19:00:00,63139.75,63623.0,63139.5,63541.0
314,2024-04-18 20:01:00,63394.0,63670.0,63329.25,63526.25
315,2024-04-18 21:00:00,63529.5,63852.0,63356.5,63512.0
316,2024-04-18 22:00:00,63509.25,63672.75,63216.75,63549.25
317,2024-04-18 23:00:00,63549.0,63692.5,63423.0,63501.25
318,2024-04-19 00:00:00,63501.25,63505.25,62693.5,62738.5
319,2024-04-19 01:00:00,62742.75,62793.5,60675.25,61029.0
320,2024-04-19 02:00:00,61029.0,61416.0,59623.25,61357.0
321,2024-04-19 03:00:00,61358.75,62073.5,61176.25,61793.75
322,2024-04-19 04:00:00,61793.75,62746.5,61780.25,62448.75
323,2024-04-19 05:00:00,62448.75,62607.0,61797.5,62089.75
324,2024-04-19 06:00:00,62093.75,64942.5,61875.75,64623.75
325,2024-04-19 07:00:00,64630.5,65174.5,64236.75,64572.5
326,2024-04-19 08:00:00,64572.75,65098.0,64174.5,64653.25
327,2024-04-19 09:00:00,64653.25,64954.5,64512.75,64815.0
328,2024-04-19 10:00:00,64813.0,65180.75,64477.25,64784.0
329,2024-04-19 11:00:00,64784.25,65431.0,64746.5,64924.75
330,2024-04-19 12:00:00,64924.75,65463.0,64813.25,65040.0
331,2024-04-19 13:00:00,65039.75,65130.0,64509.0,64943.75
332,2024-04-19 14:00:00,64944.5,65012.5,63906.0,64470.5
333,2024-04-19 15:00:00,64470.5,64721.0,64368.5,64462.5
334,2024-04-19 16:00:00,64462.75,64554.0,63555.25,64029.0
335,2024-04-19 17:00:00,64029.25,64821.75,63986.0,64672.25
336,2024-04-19 18:00:00,64672.25,64684.25,64143.5,64195.0
337,2024-04-19 19:00:00,64194.75,64393.0,64121.25,64337.0
338,2024-04-21 07:00:00,65086.25,65185.25,64947.25,65179.75
339,2024-04-21 08:00:00,65174.25,65228.25,64957.5,64959.0
340,2024-04-21 09:00:00,64959.0,64995.5,64816.0,64912.5
341,2024-04-21 10:00:00,64912.25,64981.75,64820.0,64981.5
342,2024-04-21 11:00:00,64981.75,65441.5,64978.5,65279.0
343,2024-04-21 12:00:00,65279.0,65373.75,64968.0,65038.0
344,2024-04-21 13:00:00,65038.0,65247.75,64812.75,64894.0
345,2024-04-21 14:00:00,64893.75,65042.25,64822.75,64914.25
346,2024-04-21 15:00:00,64914.5,65139.0,64914.25,65054.5
347,2024-04-21 16:00:00,65054.5,65090.5,64262.25,64586.0
348,2024-04-21 17:00:00,64586.25,64877.5,64553.0,64834.25
349,2024-04-21 18:00:00,64834.0,64872.25,64644.0,64776.25
350,2024-04-21 19:00:00,64776.25,64844.75,64541.0,64547.5
351,2024-04-21 20:00:00,64547.5,64721.25,64384.5,64653.25
352,2024-04-21 21:00:00,64653.25,65166.0,64653.0,64672.0
353,2024-04-21 22:00:00,64672.0,65101.0,64593.5,65042.5
354,2024-04-21 23:00:00,65042.75,65070.75,64893.5,64943.25
355,2024-04-22 00:00:00,64943.5,65164.0,64788.5,64932.75
356,2024-04-22 01:00:00,64931.0,65648.25,64644.75,64704.75
357,2024-04-22 02:00:00,64694.25,64863.5,64527.25,64811.25
358,2024-04-22 03:00:00,64811.5,66067.25,64794.0,65720.75
359,2024-04-22 04:00:00,65724.25,65896.0,65534.75,65753.0
360,2024-04-22 05:00:00,65752.75,66460.0,65738.5,66405.0
361,2024-04-22 06:00:00,66413.0,66440.25,66195.0,66366.25
362,2024-04-22 07:00:00,66366.5,66513.5,66025.25,66025.5
363,2024-04-22 08:00:00,66025.25,66232.75,65953.0,66000.25
364,2024-04-22 09:00:00,66000.5,66076.5,65862.0,65957.75
365,2024-04-22 10:00:00,65964.5,66153.0,65923.25,66075.0
366,2024-04-22 11:00:00,66074.75,66138.0,65753.5,65911.25
367,2024-04-22 12:00:00,65911.5,66008.25,65687.75,66008.25
368,2024-04-22 13:00:00,66008.0,66298.0,65732.0,66156.25
369,2024-04-22 14:00:00,66156.25,66520.75,66021.25,66083.25
370,2024-04-22 15:00:00,66080.0,66117.0,65730.75,66013.0
371,2024-04-22 16:00:00,66013.0,66434.0,65965.25,66184.25
372,2024-04-22 17:00:00,66184.5,66855.0,66175.5,66577.25
373,2024-04-22 18:00:00,66575.25,66706.0,66331.5,66358.75
374,2024-04-22 19:00:00,66358.75,66617.25,66169.5,66580.0
375,2024-04-22 20:01:00,66531.25,66745.25,66435.5,66516.25
376,2024-04-22 21:00:00,66516.25,66571.25,66366.0,66546.0
377,2024-04-22 22:00:00,66546.0,67209.0,66546.0,67041.0
378,2024-04-22 23:00:00,67040.75,67253.25,66826.25,66844.75
379,2024-04-23 00:00:00,66844.75,67056.75,66764.25,67049.0
380,2024-04-23 01:00:00,67051.5,67196.0,66820.5,66830.5
381,2024-04-23 02:00:00,66830.25,66937.0,66606.25,66652.75
382,2024-04-23 03:00:00,66652.5,66789.5,66473.25,66497.0
383,2024-04-23 04:00:00,66487.25,66590.0,66221.5,66270.5
384,2024-04-23 05:00:00,66270.5,66629.5,66248.5,66533.0
385,2024-04-23 06:00:00,66533.0,66658.0,66351.75,66401.0
386,2024-04-23 07:00:00,66401.0,66448.75,66098.5,66121.0
387,2024-04-23 08:00:00,66121.0,66255.75,66000.5,66243.0
388,2024-04-23 09:00:00,66243.25,66306.0,66078.0,66078.0
389,2024-04-23 10:00:00,66078.25,66305.75,66078.0,66250.0
390,2024-04-23 11:00:00,66250.25,66274.0,65892.25,66049.0
391,2024-04-23 12:00:00,66049.25,66173.0,65843.5,66120.75
392,2024-04-23 13:00:00,66120.75,66589.0,66081.5,66548.0
393,2024-04-23 14:00:00,66548.0,67152.75,66459.5,66931.75
394,2024-04-23 15:00:00,66932.0,66949.5,66366.0,66413.25
395,2024-04-23 16:00:00,66436.75,66809.25,66386.75,66753.0
396,2024-04-23 17:00:00,66752.75,66908.0,66613.0,66762.0
397,2024-04-23 18:00:00,66761.75,66878.0,66634.75,66783.5
398,2024-04-23 19:00:00,66783.25,66786.5,66426.75,66479.0
